game,res,league,howmany,scores
Middlesbrough v Watford,X,en2,474,1-2:1-1:0-2:1-0:0-1:2-1:2-0
Blackburn v Bournemouth,2,en2,470,1-2:1-1:0-1:0-2:2-1:1-0:1-3:2-2
Coventry v Bristol City,X,en2,472,1-1:1-0:1-2:2-1:0-1:2-0:0-0:0-2
Luton v Barnsley,X,en2,473,1-2:1-1:1-0:2-1:0-2:0-1:1-3:2-0:0-0
Nottm Forest v QPR,X,en2,476,2-1:1-0:1-1:0-2:1-2:2-0
Reading v Derby,10,en2,477,2-0:2-1:1-0:1-1:1-2:3-0:3-1:0-0:0-1
Rotherham v Wycombe,1,en2,478,1-0:2-1:2-0:1-1:0-1:1-2:0-0
Stoke v Millwall,0,en2,480,2-1:2-0:1-1:1-0:0-1:0-0:1-2:3-1:0-2
Swansea v Preston,10,en2,481,2-0:2-1:1-0:1-1:3-1:3-0:1-2
Sheff Wed v Cardiff,X,en2,479,1-2:1-1:0-1:0-2:1-0:2-1:1-3:2-0
Brentford v Birmingham,10,en2,471,2-0:2-1:1-0:3-0:3-1:1-1:0-1
Norwich v Huddersfield,10,en2,475,2-0:3-0:2-1:1-0:3-1:1-2
Chelsea v West Brom,10,en,293,2-0:3-0:3-1:2-1:4-0:1-0
Leeds v Sheff Utd,10,en,295,2-0:2-1:1-0:3-1:3-0:1-1
Leicester v Man City,2,en,296,1-2:1-3:1-1:2-2:2-1:0-2:0-1:2-3
Arsenal v Liverpool,X,en,291,1-2:1-1:2-1:2-2:1-3:0-2:0-1:1-0
Southampton v Burnley,0,en,299,1-1:2-1:1-0:2-0:1-2:0-1:0-0
Newcastle v Tottenham,21,en,298,0-2:1-2:1-3:0-3:1-1:0-1
Aston Villa v Fulham,0,en,292,2-1:1-1:2-0:1-0:1-2:0-1:3-1
Man Utd v Brighton,10,en,297,2-0:2-1:3-1:3-0:1-0:1-1
Everton v Crystal Palace,10,en,294,2-1:2-0:1-0:1-1:3-1
Wolves v West Ham,X,en,300,1-1:1-2:2-1:2-2:0-1:0-2:1-0:1-3:2-0
Bournemouth v Southampton,1,enf,117,1-2:0-2:2-1:1-1:0-1:1-3:1-0
Everton v Man City,21,enf,119,1-3:1-2:0-2:2-1:1-0
Chelsea v Sheff Utd,10,enf,118,2-0:3-0:2-1:4-0:3-1:1-0
Leicester v Man Utd,1,enf,120,1-2:2-1:1-1:1-3:1-0:0-1:2-0:2-2:2-3
Chelsea v Man City,1,enf,121,1-2:2-1:1-1:0-1:1-0:1-3:0-2:2-2:2-0
Leicester v Southampton,10,enf,122,2-0:3-1:2-1:1-0:3-0
TBC v TBC,X,enf,123,1-0:1-1:0-1:1-2:0-2:2-0:2-1:3-1
Metz v Lille,1,fr,314,0-1:0-2:1-2:1-0:1-1:1-3:2-1
Strasbourg v PSG,1,fr,320,0-2:0-3:2-1:0-1:1-0:1-2:1-3:2-0
Montpellier v Marseille,X,fr,316,1-1:0-0:0-1:0-2:1-0:1-2:2-0:2-1
Rennes v Nantes,X,fr,318,1-1:2-1:0-1:0-2:1-0:1-2:2-0
Brest v Nîmes,0,fr,311,1-1:1-0:2-0:2-1:0-0:0-2
Lens v Lorient,1,fr,312,2-0:0-1:2-1:1-0:1-1:1-2:3-0
Nice v Reims,0,fr,317,2-1:0-0:1-0:1-1:2-0:3-1:4-0
Saint-Étienne v Bordeaux,0,fr,319,2-1:1-0:1-1:2-2:3-0:3-1
Monaco v Dijon,10,fr,315,2-1:1-0:2-0:3-0:4-2
Lyon v Angers,10,fr,313,3-0:1-0:2-0:2-1:1-1
Arminia Bielefeld v Freiburg,X,de,245,1-1:1-0:2-1:0-0:0-2:1-2:0-1:0-3:2-2:3-3
Bayern Munich v Union Berlin,10,de,247,3-0:2-0:2-1:3-1:1-0:1-1:0-0:2-3:4-0:4-1:4-2:6-0
Frankfurt v Wolfsburg,X,de,246,1-1:2-1:1-2:0-0:0-1:0-2:1-0:2-0:2-2:3-0:3-1:3-2:4-2
Hertha Berlin v B Mgladbach,X,de,249,1-2:1-1:2-1:1-0:1-3:2-3:0-1:0-2:1-4:2-2:3-2:4-3
Werder Bremen v RB Leipzig,1,de,250,1-2:0-1:0-2:1-1:1-0:1-3:2-1:3-1
Stuttgart v B Dortmund,X,de,252,1-1:0-1:1-2:0-3:1-0:1-3:2-1:0-0:0-2:3-1:9-2
Schalke v Augsburg,X,de,248,1-1:0-2:2-0:0-0:0-1:1-0:1-2:1-3:2-1:4-0:4-1
Köln v Mainz,X,de,244,1-1:1-2:1-0:2-0:0-1:2-1:4-1
Hoffenheim v B Leverkusen,X,de,251,1-2:0-1:1-1:2-2:0-0:0-2:1-0:2-1:3-1:3-3
Volos NFC v Panetolikos,0,gr,197,1-0:2-1:1-1:2-0:0-0:1-2
Apollon Smyrnis v OFI,X,gr,198,0-1:1-1:1-2:2-1:2-0
Atromitos Athens v Larissa,X,gr,199,1-1:0-1:1-0:2-0:2-1:1-2:3-1
Aris v AEK Athens,X,gr,200,1-1:0-1:0-2:1-2:0-0:1-0:2-1
Asteras Tripolis v PAOK Salonika,X,gr,201,1-2:1-1:0-1:1-0:0-2:2-1:2-2
Olympiakos v Panathinaikos,X,gr,202,2-0:3-1:0-1:1-1:2-1:2-2
PAS Giannina v Lamia,1,gr,203,1-0:1-2:2-0:2-1:1-1:3-0:5-2
AC Milan v Sampdoria,10,it,287,2-0:2-1:1-0:3-1:3-0
Atalanta v Udinese,10,it,281,2-0:2-1:3-1:3-0:1-0:1-1
Benevento v Parma,X,it,282,1-1:1-2:2-1:1-0:2-0:0-1
Cagliari v Hellas Verona,X,it,284,1-1:2-1:1-2:1-0:2-0:0-1:0-2
Genoa v Fiorentina,X,it,285,1-1:2-1:2-2:1-2:0-1:1-0:2-0:0-0
Lazio v Spezia,10,it,286,2-0:3-1:2-1:3-0:1-1:1-0
